417,197,2,28175,1,"",""
418,198,0,252911,1,"",""
419,198,1,252911,1,"",""
420,199,0,33555,1,"",""
421,199,1,33555,1,"",""
422,200,0,343858,1,"",""
423,200,1,343858,1,"",""
424,201,0,418401,1,"",""
425,202,0,237007,1,"",""
426,203,0,504211,1,"",""
427,204,0,351272,1,"",""
428,205,0,348792,1,"",""
429,206,0,449217,1,"",""
430,207,0,46406,1,"",""
431,208,0,26961,1,"",""
432,208,1,26961,1,"",""
433,208,2,26961,1,"",""
434,209,0,327162,1,"",""
435,209,1,327162,1,"",""
436,209,2,135271,1,"",""
437,210,0,509251,1,"",""
438,210,1,509252,1,"",""
439,211,0,253149,1,"",""
440,211,1,253149,1,"",""
441,211,2,253149,1,"",""
442,211,3,253149,1,"",""
443,211,4,253149,1,"",""
444,211,5,253149,1,"",""
445,211,6,253149,1,"",""
446,212,0,277271,1,"",""
447,213,0,234997,1,"",""
448,213,1,234997,1,"",""
449,214,0,173521,1,"",""
450,215,0,173521,1,"",""
451,216,0,509241,1,"",""
452,218,0,509255,1,"",""
453,219,0,509256,1,"",""
454,220,0,509257,1,"",""
455,221,0,327203,1,"",""
456,222,0,509259,1,"",""
457,223,0,509260,1,"",""
458,224,0,509261,1,"",""
459,225,0,509262,1,"",""
460,226,0,149166,1,"",""
461,226,1,149166,1,"",""
462,228,0,238941,1,"",""
463,228,1,142661,1,"",""
464,228,2,142661,1,"",""
465,229,0,400160,1,"",""
466,230,0,37930,1,"",""
467,231,0,234011,1,"",""
468,231,1,234011,1,"",""
469,232,0,192224,1,"",""
470,232,1,192224,1,"",""
471,232,2,192224,1,"",""
472,232,3,192224,1,"",""
473,232,4,192224,1,"",""
474,233,0,15150,1,"",""
475,233,1,15173,1,"",""
476,234,0,66938,1,"",""
477,235,0,509266,1,"",""
478,235,1,509266,1,"",""
479,235,2,509266,1,"",""
480,236,0,148843,1,"",""
481,236,1,148843,1,"",""
482,237,0,509267,1,"",""
483,237,1,509267,1,"",""
484,238,0,509268,1,"",""
485,239,0,187270,1,"",""
486,240,0,509269,1,"",""
487,240,1,509269,1,"",""
488,240,2,234011,1,"",""
489,240,3,464707,1,"",""
490,241,0,509280,1,"",""
491,242,0,431916,1,"",""
492,242,1,86246,1,"",""
493,243,0,418401,1,"",""
494,243,1,418401,1,"",""
495,244,0,509282,1,"",""
496,244,1,509284,1,"",""
497,244,2,509284,1,"",""
498,244,3,509284,1,"",""
499,244,4,509284,1,"",""
500,244,5,509284,1,"",""
501,244,6,509284,1,"",""
502,244,7,509284,1,"",""
503,244,8,509284,1,"",""
504,244,9,509284,1,"",""
505,245,0,15173,1,"",""
506,246,0,86067,1,"",""
507,247,0,15173,1,"",""
508,247,1,15173,1,"",""
509,247,2,15173,1,"",""
510,247,3,15173,1,"",""
511,248,0,353278,1,"",""
512,249,0,43622,1,"",""
513,249,1,504070,1,"",""
514,250,0,234011,1,"",""
515,251,0,348920,1,"",""
516,251,1,348920,1,"",""
517,251,2,348920,1,"",""
518,251,3,348920,1,"",""
519,251,4,348920,1,"",""
520,252,0,509286,1,"",""
521,253,0,509287,1,"",""
522,254,0,464707,1,"",""
523,254,1,464707,1,"",""
524,254,2,464707,1,"",""
525,254,3,464707,1,"",""
526,255,0,501329,1,"",""
527,255,1,501329,1,"",""
528,255,2,501329,1,"",""
529,256,0,188749,1,"",""
530,257,0,39113,1,"",""
531,258,0,8437,1,"",""
532,258,1,8437,1,"",""
533,259,0,129392,1,"",""
534,259,1,129392,1,"",""
535,260,0,242871,1,"",""
550,271,0,509294,1,"",""
551,274,0,509297,1,"",""
552,274,1,509297,1,"",""
553,275,0,509298,1,"",""
554,275,1,509298,1,"",""
555,276,0,509299,1,"",""
556,277,0,509300,1,"",""
557,277,1,509301,1,"",""
558,278,0,474200,1,"",""
559,278,1,474200,1,"",""
560,279,0,141169,1,"",""
561,280,0,369038,1,"",""
562,281,0,52011,1,"",""
563,281,1,52011,1,"",""
564,283,0,251860,1,"",""
565,284,0,454417,1,"",""
566,284,1,454417,1,"",""
567,285,0,139101,1,"",""
568,285,1,139101,1,"",""
569,286,0,128578,1,"",""
570,287,0,150115,1,"",""
573,289,0,8437,1,"",""
574,289,1,8437,1,"",""
575,289,2,8437,1,"",""
576,290,0,69525,1,"",""
577,291,0,90019,1,"",""
578,291,1,90019,1,"",""
579,292,0,158375,1,"",""
580,292,1,158375,1,"",""
581,293,0,501232,1,"",""
582,294,0,509305,1,"",""
583,294,1,509305,1,"",""
584,295,0,220273,1,"",""
585,296,0,438703,1,"",""
586,297,0,218748,1,"",""
587,297,1,218748,1,"",""
588,298,0,136986,1,"",""
589,298,1,136986,1,"",""
590,299,0,91879,1,"",""
591,300,0,218746,1,"",""
592,300,1,218746,1,"",""
593,300,2,209929,1,"",""
594,300,3,218746,1,"",""
595,302,0,509319,1,"",""
596,302,1,509319,1,"",""
597,303,0,125259,1,"",""
598,303,1,125259,1,"",""
599,303,2,125259,1,"",""
600,303,3,125259,1,"",""
601,304,0,267541,1,"",""
602,304,1,267541,1,"",""
603,305,0,429310,1,"",""
604,305,1,429310,1,"",""
605,306,0,509323,1,"",""
606,306,1,509323,1,"",""
607,306,2,509323,1,"",""
608,307,0,232245,1,"",""
609,307,1,232245,1,"",""
610,309,0,509325,1,"",""
611,310,0,313494,1,"",""
612,311,0,134444,1,"",""
613,311,1,134444,1,"",""
614,311,2,134444,1,"",""
615,312,0,76795,1,"",""
616,312,1,76795,1,"",""
617,312,2,76795,1,"",""
618,312,3,76795,1,"",""
619,312,4,76795,1,"",""
620,312,5,76795,1,"",""
621,313,0,123258,1,"",""
622,313,1,123258,1,"",""
623,313,2,123258,1,"",""
624,313,3,123258,1,"",""
625,314,0,420559,1,"",""
626,315,0,7749,1,"",""
627,315,1,7749,1,"",""
628,315,2,7749,1,"",""
629,315,3,7749,1,"",""
630,316,0,509331,1,"",""
631,317,0,509332,1,"",""
632,318,0,169053,1,"",""
633,319,0,251413,1,"",""
634,319,1,251413,1,"",""
635,321,0,250530,1,"",""
636,322,0,491630,1,"",""
637,323,0,145140,1,"",""
638,324,0,509343,1,"",""
639,324,1,509343,1,"",""
640,325,0,509345,1,"",""
641,326,0,509343,1,"",""
642,327,0,509347,1,"",""
643,328,0,261300,1,"",""
644,329,0,34058,1,"",""
645,330,0,509352,1,"기존오류",""
646,331,0,509353,1,"",""
647,332,0,450847,1,"",""
648,332,1,450847,1,"",""
649,332,2,450847,1,"",""
650,333,0,509354,1,"",""
651,334,0,338906,1,"",""
652,335,0,50391,1,"",""
653,335,1,50391,1,"",""
654,336,0,464290,1,"",""
655,336,1,464290,1,"",""
656,337,0,138651,1,"",""
657,338,0,476126,1,"",""
658,338,1,476126,1,"",""
659,338,2,476126,1,"",""
660,338,3,476126,1,"",""
661,339,0,472938,1,"",""
662,340,0,475701,1,"",""
663,340,1,475701,1,"",""
664,341,0,288343,1,"",""
665,341,1,288343,1,"",""
666,341,2,288343,1,"",""
667,341,3,288343,1,"",""
668,342,0,288343,1,"기존오류",""
669,343,0,482129,1,"",""
670,343,1,441580,1,"",""
671,343,2,441580,1,"",""
672,344,0,435062,1,"",""
673,345,0,258168,1,"",""
674,345,1,258168,1,"",""
675,345,2,258168,1,"",""
676,346,0,314310,1,"",""
677,346,1,314310,1,"",""
678,347,0,25535,1,"",""
679,347,1,271492,1,"",""
680,347,2,25535,1,"",""
681,348,0,59789,1,"",""
682,349,0,472156,1,"",""
683,349,1,472156,1,"",""
684,350,0,26311,1,"",""
685,351,0,26311,1,"",""
686,352,0,476186,1,"",""
687,353,0,509391,1,"",""
688,354,0,25535,1,"",""
689,355,0,58771,1,"",""
690,355,1,58771,1,"",""
691,356,0,509395,1,"",""
692,357,0,57204,1,"",""
693,359,0,239372,1,"",""
694,359,1,239372,1,"",""
695,359,2,247692,1,"",""
696,359,3,247692,1,"",""
697,360,0,509396,1,"",""
698,361,0,358606,1,"",""
699,361,1,509398,1,"",""
700,362,0,271081,1,"",""
701,364,0,264387,1,"",""
702,365,0,509413,1,"",""
703,365,1,509413,1,"",""
704,366,0,218230,1,"",""
705,367,0,101725,1,"",""
706,367,1,101725,1,"",""
707,367,2,101725,1,"",""
708,368,0,458959,1,"",""
709,368,1,458959,1,"",""
710,369,0,509426,1,"",""
711,369,1,509426,1,"",""
712,369,2,260771,1,"",""
713,369,3,260771,1,"",""
714,369,4,183466,1,"",""
715,369,5,260771,1,"",""
716,369,6,10261,1,"",""
717,369,7,260771,1,"",""
718,370,0,509436,1,"",""
719,371,0,509437,1,"",""
720,372,0,509438,1,"",""
721,373,0,199387,1,"",""
722,373,1,199387,1,"",""
723,373,2,199387,1,"",""
724,374,0,136711,1,"",""
725,376,0,201837,1,"",""
726,377,0,181136,1,"",""
727,378,0,24279,1,"",""
728,378,1,24279,1,"",""
729,380,0,509445,1,"",""
730,381,0,509449,1,"",""
731,382,0,117895,1,"",""
732,383,0,509451,1,"",""
733,384,0,146826,1,"",""
734,384,1,490222,1,"",""
735,384,2,490222,1,"",""
736,385,0,509452,1,"",""
737,385,1,509453,1,"",""
738,386,0,509454,1,"",""
739,386,1,390841,1,"",""
740,387,0,330631,1,"",""
741,387,1,330631,1,"",""
742,388,0,94189,1,"",""
743,389,0,509457,1,"",""
744,389,1,509457,1,"",""
745,390,0,330834,1,"",""
746,390,1,330834,1,"",""
747,391,0,509458,1,"",""
748,392,0,473105,1,"",""
749,392,1,72126,1,"",""
750,392,2,473107,1,"",""
751,393,0,328452,1,"",""
752,394,0,69456,1,"",""
753,394,1,69456,1,"",""
754,394,2,69456,1,"",""
755,395,0,7195,1,"",""
756,396,0,51280,1,"",""
757,397,0,54236,1,"",""
758,398,0,509462,1,"",""
759,400,0,509467,1,"",""
761,401,0,509559,1,"",""
762,402,0,43320,1,"",""
764,402,2,43320,1,"",""
766,404,0,54236,1,"",""
767,404,1,54236,1,"",""
768,406,0,509462,1,"",""
769,407,0,509462,1,"",""
770,408,0,244111,1,"",""
771,409,0,313604,1,"",""
772,410,0,310822,1,"",""
773,411,0,296133,1,"",""
774,411,1,296133,1,"",""
775,412,0,76787,1,"",""
776,412,1,76790,1,"",""
777,412,2,76790,1,"",""
778,412,3,76790,1,"",""
779,413,0,63482,1,"",""
780,413,1,63482,1,"",""
781,413,2,63482,1,"",""
782,413,3,63482,1,"",""
783,414,0,296133,1,"",""
784,415,0,97540,1,"",""
785,415,1,97540,1,"",""
786,415,2,97540,1,"",""
787,415,3,97540,1,"",""
788,415,4,97540,1,"",""
789,416,0,422677,1,"",""
790,416,1,422677,1,"",""
791,417,0,43322,1,"",""
792,418,0,243558,1,"",""
793,419,0,234487,1,"",""
794,420,0,249412,1,"",""
795,421,0,242803,1,"",""
796,421,1,242803,1,"",""
797,422,0,243111,1,"",""
798,423,0,209134,1,"",""
799,423,1,209134,1,"",""
800,424,0,40373,1,"",""
801,425,0,509560,1,"",""
802,426,0,509561,1,"",""
803,427,0,404778,1,"",""
804,427,1,404778,1,"",""
805,427,2,404778,1,"",""
806,428,0,509562,1,"",""
807,429,0,509563,1,"",""
808,430,0,145667,1,"",""
809,430,1,145667,1,"",""
810,430,2,145667,1,"",""
811,430,3,145667,1,"",""
812,430,4,145667,1,"",""
813,430,5,145667,1,"",""
814,431,0,153777,1,"",""
815,432,0,509564,1,"",""
816,432,1,509564,1,"",""
817,433,0,509565,1,"",""
818,433,1,509565,1,"",""
819,434,0,509566,1,"",""
820,434,1,509566,1,"",""
